username,country,country_code,question_no,uid,year,answer,value_na,value
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2008,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2009,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2010,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2011,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2012,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2013,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2014,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2015,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2016,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2017,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2018,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2019,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2020,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2021,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,17,q2c2_jupension,2022,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2000,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2001,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2002,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2003,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2004,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2005,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2006,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2007,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2008,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2009,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2010,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2011,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2012,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2013,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2014,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2015,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2016,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2017,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2018,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2019,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2020,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2021,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,18,q2c3_fairtrial,2022,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2000,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2001,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2002,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2003,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2004,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2005,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2006,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2007,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2008,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2009,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2010,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2011,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2012,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2013,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2014,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2015,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2016,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2017,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2018,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2019,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2020,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2021,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,19,q2c3_disciplaw,2022,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2000,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2001,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2002,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2003,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2004,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2005,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2006,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2007,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2008,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2009,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2010,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2011,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2012,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2013,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2014,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2015,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2016,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2017,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2018,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2019,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2020,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2021,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,20,q2c3_discipints,2022,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2000,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2001,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2002,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2003,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2004,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2005,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2006,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2007,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2008,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2009,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2010,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2011,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2012,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2013,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2014,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2015,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2016,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2017,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2018,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2019,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2020,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2021,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,21,q2c3_initdiscip,2022,"The court itself [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2000,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2001,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2002,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2003,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2004,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2005,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2006,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2007,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2008,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2009,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2010,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2011,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2012,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2013,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2014,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2015,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2016,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2017,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2018,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2019,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2020,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2021,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,22,q2c3_decidediscip,2022,"The court itself (with at least a two-thirds of the vote of the court) [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2000,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2001,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2002,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2003,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2004,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2005,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2006,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2007,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2008,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2009,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2010,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2011,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2012,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2013,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2014,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2015,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2016,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2017,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2018,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2019,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2020,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2021,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,23,q2c3_immunlift,2022,"Plenary of the court [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2000,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2001,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2002,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2003,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2004,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2005,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2006,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2007,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2008,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2009,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2010,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2011,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2012,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2013,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2014,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2015,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2016,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2017,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2018,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2019,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2020,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2021,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,24,q2c3_sanctscale,2022,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2000,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2001,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2002,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2003,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2004,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2005,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2006,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2007,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2008,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2009,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2010,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2011,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2012,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2013,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2014,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2015,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2016,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2017,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2018,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2019,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2020,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2021,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,25,q2c3_judisclos,2022,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2000,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2001,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2002,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2003,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2004,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2005,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2006,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2007,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2008,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2009,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2010,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2011,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2012,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2013,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2014,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2015,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2016,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2017,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2018,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2019,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2020,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2021,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,26,q2c3_jurestrict,2022,"Yes [1]",1,1
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,27,q2c3_jurecuse,2000,"No [0]",0,0
BIH33r3pRS,"Bosnia and Herzegovina (BiH)",BOS,27,q2c3_jurecuse,2001,"No [0]",0,0
