username,country,country_code,year,country_year,index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure
BIH33r3pRS,Bosnia and Herzegovina,BOS,2000,Bosnia and Herzegovina_2000,0.53,0.83,0.5,1.0,1.0,0.47,1.0,0.25,0.17,0.71,0.88,0.75,0.5,0.35,0.12,0.25,0.67,0.28,0.5,0.33,0.0
BIH33r3pRS,Bosnia and Herzegovina,BOS,2001,Bosnia and Herzegovina_2001,0.64,0.83,0.5,1.0,1.0,0.75,1.0,0.25,1.0,0.71,0.88,0.75,0.5,0.51,0.62,0.25,0.67,0.39,0.5,0.33,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2002,Bosnia and Herzegovina_2002,0.63,0.72,0.5,0.67,1.0,0.5,1.0,0.25,0.25,0.71,0.88,0.75,0.5,0.68,0.88,0.5,0.67,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2003,Bosnia and Herzegovina_2003,0.63,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.71,0.88,0.75,0.5,0.71,0.88,0.58,0.67,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2004,Bosnia and Herzegovina_2004,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2005,Bosnia and Herzegovina_2005,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2006,Bosnia and Herzegovina_2006,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2007,Bosnia and Herzegovina_2007,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2008,Bosnia and Herzegovina_2008,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2009,Bosnia and Herzegovina_2009,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2010,Bosnia and Herzegovina_2010,0.68,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.56,0.67,0.67,0.33
BIH33r3pRS,Bosnia and Herzegovina,BOS,2011,Bosnia and Herzegovina_2011,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2012,Bosnia and Herzegovina_2012,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2013,Bosnia and Herzegovina_2013,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2014,Bosnia and Herzegovina_2014,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2015,Bosnia and Herzegovina_2015,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2016,Bosnia and Herzegovina_2016,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2017,Bosnia and Herzegovina_2017,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2018,Bosnia and Herzegovina_2018,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2019,Bosnia and Herzegovina_2019,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2020,Bosnia and Herzegovina_2020,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2021,Bosnia and Herzegovina_2021,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BIH33r3pRS,Bosnia and Herzegovina,BOS,2022,Bosnia and Herzegovina_2022,0.69,0.67,0.5,0.5,1.0,0.5,1.0,0.25,0.25,0.79,0.88,1.0,0.5,0.9,0.88,0.83,1.0,0.61,0.67,0.67,0.5
BGR22fE7h0,Bulgaria,BGR,2000,Bulgaria_2000,0.78,0.94,1.0,0.83,1.0,0.64,1.0,0.75,0.17,0.75,0.75,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2001,Bulgaria_2001,0.78,0.94,1.0,0.83,1.0,0.64,1.0,0.75,0.17,0.75,0.75,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2002,Bulgaria_2002,0.78,0.94,1.0,0.83,1.0,0.64,1.0,0.75,0.17,0.75,0.75,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2003,Bulgaria_2003,0.78,0.94,1.0,0.83,1.0,0.67,1.0,0.75,0.25,0.75,0.75,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2004,Bulgaria_2004,0.79,0.94,1.0,0.83,1.0,0.67,1.0,0.75,0.25,0.79,0.88,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2005,Bulgaria_2005,0.79,0.94,1.0,0.83,1.0,0.67,1.0,0.75,0.25,0.79,0.88,0.5,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2006,Bulgaria_2006,0.81,0.94,1.0,0.83,1.0,0.67,1.0,0.75,0.25,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2007,Bulgaria_2007,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2008,Bulgaria_2008,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2009,Bulgaria_2009,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2010,Bulgaria_2010,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2011,Bulgaria_2011,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2012,Bulgaria_2012,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2013,Bulgaria_2013,0.86,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.67,0.67,0.67,0.67
BGR22fE7h0,Bulgaria,BGR,2014,Bulgaria_2014,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2015,Bulgaria_2015,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2016,Bulgaria_2016,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2017,Bulgaria_2017,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2018,Bulgaria_2018,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2019,Bulgaria_2019,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2020,Bulgaria_2020,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2021,Bulgaria_2021,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
BGR22fE7h0,Bulgaria,BGR,2022,Bulgaria_2022,0.88,0.94,1.0,0.83,1.0,0.92,1.0,0.75,1.0,0.88,0.88,0.75,1.0,0.89,1.0,0.66,1.0,0.78,0.67,0.67,1.0
HRV22CpPX3,Croatia,HRV,2000,Croatia_2000,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2001,Croatia_2001,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2002,Croatia_2002,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2003,Croatia_2003,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2004,Croatia_2004,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2005,Croatia_2005,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2006,Croatia_2006,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2007,Croatia_2007,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2008,Croatia_2008,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2009,Croatia_2009,0.77,0.5,0.5,0.0,1.0,0.71,1.0,0.88,0.25,0.92,0.75,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2010,Croatia_2010,0.86,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2011,Croatia_2011,0.86,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.79,0.88,0.83,0.67,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2012,Croatia_2012,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2013,Croatia_2013,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2014,Croatia_2014,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2015,Croatia_2015,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2016,Croatia_2016,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2017,Croatia_2017,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2018,Croatia_2018,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2019,Croatia_2019,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2020,Croatia_2020,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2021,Croatia_2021,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
HRV22CpPX3,Croatia,HRV,2022,Croatia_2022,0.88,0.61,0.5,0.33,1.0,1.0,1.0,1.0,1.0,0.96,0.88,1.0,1.0,0.9,0.88,0.83,1.0,0.94,0.83,1.0,1.0
CYP22hoK7H,Cyprus,CYP,2000,Cyprus_2000,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2001,Cyprus_2001,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2002,Cyprus_2002,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2003,Cyprus_2003,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2004,Cyprus_2004,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2005,Cyprus_2005,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2006,Cyprus_2006,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2007,Cyprus_2007,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2008,Cyprus_2008,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2009,Cyprus_2009,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2010,Cyprus_2010,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2011,Cyprus_2011,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2012,Cyprus_2012,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2013,Cyprus_2013,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2014,Cyprus_2014,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2015,Cyprus_2015,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2016,Cyprus_2016,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2017,Cyprus_2017,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2018,Cyprus_2018,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2019,Cyprus_2019,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2020,Cyprus_2020,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2021,Cyprus_2021,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CYP22hoK7H,Cyprus,CYP,2022,Cyprus_2022,0.77,0.44,0.67,0.33,0.33,0.83,1.0,1.0,0.5,0.92,0.75,1.0,1.0,0.86,1.0,0.58,1.0,0.78,0.67,0.67,1.0
CZE22WY5n6,Czechia,CZE,2000,Czechia_2000,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.83,0.5,1.0,1.0,0.69,1.0,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2001,Czechia_2001,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.83,0.5,1.0,1.0,0.69,1.0,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2002,Czechia_2002,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2003,Czechia_2003,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2004,Czechia_2004,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2005,Czechia_2005,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2006,Czechia_2006,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2007,Czechia_2007,0.56,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.65,0.88,0.75,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2008,Czechia_2008,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2009,Czechia_2009,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2010,Czechia_2010,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2011,Czechia_2011,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2012,Czechia_2012,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2013,Czechia_2013,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2014,Czechia_2014,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2015,Czechia_2015,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2016,Czechia_2016,0.53,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.51,0.62,0.58,0.33,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2017,Czechia_2017,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.62,0.62,0.58,0.67,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2018,Czechia_2018,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.62,0.62,0.58,0.67,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2019,Czechia_2019,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.62,0.62,0.58,0.67,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2020,Czechia_2020,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.62,0.62,0.58,0.67,0.5,0.5,0.0,1.0
CZE22WY5n6,Czechia,CZE,2021,Czechia_2021,0.55,0.06,0.0,0.17,0.0,0.67,1.0,1.0,0.0,0.92,0.75,1.0,1.0,0.62,0.62,0.58,0.67,0.5,0.5,0.0,1.0
